area,direction,district,house,price,traffic,type
63㎡,朝南,普陀,汪家井小区 2室1厅 南,5000,1178,2室1厅1卫
97㎡,朝西南,普陀,中远两湾城 2室2厅 西南,8500,183,2室2厅1卫
104㎡,朝南,普陀,整租·中远两湾城 2室2厅 南,11000,183,2室2厅1卫
99㎡,朝南,普陀,整租·中远两湾城 2室2厅 南,8800,183,2室2厅1卫
68㎡,朝南,普陀,中远两湾城 1室2厅 南,8800,183,1室2厅1卫
104㎡,朝南,普陀,中远两湾城 3室2厅 南,9800,183,3室2厅1卫
90㎡,朝南,普陀,阳光威尼斯(三期) 2室2厅 南,5200,0,2室2厅1卫
112㎡,朝南,普陀,整租·海普苑 3室2厅 南,6200,0,3室2厅2卫
56㎡,朝南,普陀,石光小区 2室0厅 南,6000,812,2室0厅1卫
90㎡,朝东,普陀,阳光威尼斯(三期) 2室2厅 东/西,5500,0,2室2厅1卫
95㎡,朝南,普陀,整租·阳光威尼斯(三期) 2室2厅 南/北,6000,0,2室2厅1卫
71㎡,朝南,普陀,莲花公寓(普陀) 2室1厅 南,4800,0,2室1厅1卫
63㎡,朝南,普陀,整租·半岛花园 1室1厅 南,8000,356,1室1厅1卫
67㎡,朝南,普陀,新长征花苑 2室1厅 南,5300,516,2室1厅1卫
50㎡,朝南,普陀,平江盛世家园 1室1厅 南/北,4500,1074,1室1厅1卫
78㎡,朝南,普陀,祥和名邸(公寓) 1室2厅 南,6500,0,1室2厅1卫
43㎡,朝南,普陀,长风三村 2室0厅 南,5200,338,2室0厅1卫
34㎡,朝南,普陀,曹杨八村 1室0厅 南,3800,275,1室0厅1卫
100㎡,朝南,普陀,整租·清涧三街坊 2室2厅 南,5000,0,2室2厅1卫
91㎡,朝南,普陀,绿洲城市花园 2室1厅 南,9300,484,2室1厅1卫
45㎡,朝南,普陀,整租·真建一小区 1室1厅 南,3500,0,1室1厅1卫
98㎡,朝南,普陀,整租·世纪之门 3室1厅 南,12500,814,3室1厅1卫
110㎡,朝南,普陀,中环名品公馆 3室2厅 南,11800,0,3室2厅2卫
38㎡,朝南,普陀,长风三村 1室1厅 南,4100,338,1室1厅1卫
44㎡,朝南,普陀,整租·正红里 2室1厅 南/北,6000,1024,2室1厅1卫
92㎡,朝南,普陀,整租·愉景华庭 2室2厅 南,7600,797,2室2厅1卫
63㎡,朝南,普陀,整租·康怡苑 1室1厅 南,6300,397,1室1厅1卫
70㎡,朝南,普陀,整租·康怡苑 2室1厅 南,6800,397,2室1厅1卫
35㎡,朝南,普陀,管弄三街坊 1室1厅 南,4000,141,1室1厅1卫
88㎡,朝南,普陀,整租·华延公寓 2室1厅 南,6500,845,2室1厅1卫
122㎡,朝南,普陀,大华颐和华城(公寓) 3室1厅 南,9000,953,3室1厅1卫
112㎡,朝南,普陀,整租·大华清水湾 2室2厅 南,9300,345,2室2厅1卫
87㎡,朝南,普陀,金沙雅苑(二期) 2室2厅 南,7300,236,2室2厅1卫
96㎡,朝南,普陀,建德花园牡丹苑 2室2厅 南/北,5500,761,2室2厅1卫
103㎡,朝南,普陀,大隆花苑 2室2厅 南,7500,0,2室2厅2卫
79㎡,朝南,普陀,怒江苑 2室1厅 南,6500,626,2室1厅1卫
42㎡,朝东,普陀,整租·曹杨路280弄 1室1厅 东,4200,371,1室1厅1卫
59㎡,朝东,普陀,宜川四村 2室1厅 东,4800,0,2室1厅1卫
50㎡,朝东,普陀,整租·清涧二街坊 2室1厅 东/南,3788,0,2室1厅1卫
132㎡,朝南,普陀,申汉小区 3室2厅 南,8500,304,3室2厅1卫
38㎡,朝南,普陀,岚灵小区 1室0厅 南,4200,378,1室0厅1卫
73㎡,朝南,普陀,甘泉三村 3室1厅 南,6500,298,3室1厅1卫
87㎡,朝南,普陀,整租·志丹公寓 2室1厅 南,6700,829,2室1厅1卫
100㎡,朝南,普陀,整租·大华颐和华城(公寓) 2室2厅 南,6800,953,2室2厅1卫
44㎡,朝南,普陀,星梅花苑 1室1厅 南,3700,0,1室1厅1卫
47㎡,朝南,普陀,整租·清涧七街坊 1室1厅 南,3600,0,1室1厅1卫
82㎡,朝南,普陀,整租·上青佳园 1室2厅 南,9000,242,1室2厅1卫
31㎡,朝南,普陀,曹杨五村(梅花园) 1室0厅 南,3700,441,1室0厅1卫
56㎡,朝南,普陀,芝巷小区 2室1厅 南,5200,477,2室1厅1卫
98㎡,朝南,普陀,整租·工商大楼 2室2厅 南,8500,306,2室2厅1卫
156㎡,朝南,普陀,阳光公寓(普陀) 4室2厅 南/北,11500,782,4室2厅2卫
52㎡,朝西南,普陀,整租·汇丽花园 1室1厅 西南,6800,129,1室1厅1卫
65㎡,朝南,普陀,星梅花苑 2室1厅 南,4600,0,2室1厅1卫
124㎡,朝南,普陀,整租·上青佳园 3室2厅 南,12800,242,3室2厅1卫
47㎡,朝南,普陀,锦翔大楼 1室1厅 南/西南,3500,981,1室1厅1卫
41㎡,朝南,普陀,双山小区 1室1厅 南,4500,8,1室1厅1卫
79㎡,朝南,普陀,工汇花苑 2室1厅 南/北,5500,1125,2室1厅1卫
27㎡,朝南,普陀,西谈家渡路109弄 1室0厅 南,3500,544,1室0厅1卫
107㎡,朝南,普陀,整租·绿地世纪城(一期) 2室2厅 南,9500,466,2室2厅1卫
16㎡,朝南,普陀,曹杨三村(兰岭园) 1室0厅 南,3500,1003,1室0厅1卫
59㎡,朝西南,普陀,整租·乐活居 1室1厅 西南,9000,825,1室1厅1卫
59㎡,朝南,普陀,金莲坊 2室1厅 南,4300,1135,2室1厅1卫
63㎡,朝南,普陀,新长征花苑 2室1厅 南,5500,516,2室1厅1卫
37㎡,朝西南,普陀,整租·常澳馨苑 1室1厅 西南,4800,319,1室1厅1卫
53㎡,朝南,普陀,华师大一村 2室1厅 南,5700,391,2室1厅1卫
55㎡,朝南,普陀,整租·桃浦七村雪松苑 2室1厅 南,4300,716,2室1厅1卫
32㎡,朝南,普陀,申汉小区 1室1厅 南,4500,304,1室1厅1卫
36㎡,朝南,普陀,曹杨六村(沙溪园) 1室0厅 南,4000,291,1室0厅1卫
58㎡,朝东南,普陀,整租·圣天地酒店式公寓 2室1厅 东南,7300,564,2室1厅1卫
132㎡,朝东南,普陀,整租·中远两湾城 3室2厅 东南,11000,183,3室2厅2卫
61㎡,朝西南,普陀,整租·乐活居 2室1厅 西南,8800,825,2室1厅1卫
50㎡,朝南,普陀,华师大一村 2室1厅 南,6300,391,2室1厅1卫
110㎡,朝南,普陀,金鼎花苑 2室2厅 南/北,8500,553,2室2厅1卫
141㎡,朝南,普陀,整租·枫桥苑 3室1厅 南,9500,131,3室1厅2卫
100㎡,朝南,普陀,金鼎公寓(普陀) 3室2厅 南,6500,485,3室2厅1卫
80㎡,朝南,普陀,整租·愉景华庭 2室2厅 南/北,6300,797,2室2厅1卫
41㎡,朝南,普陀,整租·东沙小区 1室1厅 南,5400,613,1室1厅1卫
72㎡,朝南,普陀,清涧三街坊 1室2厅 南,4200,0,1室2厅1卫
41㎡,朝南,普陀,整租·新长小区 1室1厅 南,4000,1043,1室1厅1卫
35㎡,朝南,普陀,申兴华庭 1室1厅 南,4200,1051,1室1厅1卫
52㎡,朝南,普陀,整租·曹杨八村 2室0厅 南,4500,275,2室0厅1卫
65㎡,朝南,普陀,整租·中远两湾城 1室2厅 南,8200,183,1室2厅1卫
51㎡,朝东,普陀,中化新村 1室1厅 东/西,6500,472,1室1厅1卫
36㎡,朝南,普陀,光复西路2185弄 1室1厅 南,4200,0,1室1厅1卫
101㎡,朝南,普陀,整租·地方天园 3室1厅 南,9500,706,3室1厅1卫
37㎡,朝南,普陀,宜川五村 1室0厅 南,3500,1058,1室0厅1卫
40㎡,朝南,普陀,宜川三村 1室1厅 南,4000,421,1室1厅1卫
46㎡,朝南,普陀,白玉新村 2室1厅 南,6300,90,2室1厅1卫
34㎡,朝南,普陀,新宜小区 1室1厅 南,3500,0,1室1厅1卫
62㎡,朝南,普陀,曹杨二村 2室1厅 南,6000,242,2室1厅1卫
45㎡,朝南,普陀,真北新村三街坊 1室1厅 南,4100,794,1室1厅1卫
28㎡,朝北,普陀,整租·澳门小区 1室0厅 北,4850,340,1室0厅1卫
123㎡,朝南,普陀,中远两湾城 3室2厅 南,12000,183,3室2厅1卫
150㎡,朝南,普陀,整租·宝华城市晶典 3室2厅 南,17500,333,3室2厅2卫
42㎡,朝南,普陀,普陀四村 1室1厅 南,4000,243,1室1厅1卫
40㎡,朝南,普陀,新宜小区 1室1厅 南,3500,0,1室1厅1卫
55㎡,朝南,普陀,宜君路71号 2室1厅 南,6000,515,2室1厅1卫
32㎡,朝南,普陀,华阴路95号 1室0厅 南,3300,0,1室0厅1卫
51㎡,朝西南,普陀,整租·乐活居 1室1厅 西南,7800,825,1室1厅1卫
70㎡,朝南,普陀,整租·建德花园紫荆苑 2室2厅 南,5800,634,2室2厅1卫
40㎡,朝南,普陀,桃浦六村绿春苑 1室1厅 南,3000,686,1室1厅1卫
92㎡,朝南,普陀,祥和家园 2室2厅 南,8000,0,2室2厅1卫
163㎡,朝南,普陀,整租·苏堤春晓名苑 3室2厅 南/北,15500,307,3室2厅2卫
104㎡,朝南,普陀,整租·中远两湾城 2室2厅 南,9500,183,2室2厅1卫
87㎡,朝南,普陀,整租·华府樟园 1室2厅 南,13500,734,1室2厅1卫
58㎡,朝南,普陀,整租·新湖明珠城 1室2厅 南,7300,339,1室2厅1卫
47㎡,朝南,普陀,长风一村小区 2室0厅 南,5700,613,2室0厅1卫
73㎡,朝南,普陀,建德花园紫荆苑 2室1厅 南/北,6800,634,2室1厅1卫
49㎡,朝南,普陀,中环大厦 1室1厅 南,5000,608,1室1厅1卫
78㎡,朝南,普陀,阳光威尼斯C区 2室1厅 南/北,4700,0,2室1厅1卫
41㎡,朝南,普陀,桃浦四村易居紫荆苑 1室1厅 南,3500,475,1室1厅1卫
53㎡,朝南,普陀,中江小区 2室1厅 南/北,6900,322,2室1厅1卫
285㎡,朝南,普陀,整租·上河湾 4室2厅 南/北,26000,1167,4室2厅4卫
47㎡,朝北,普陀,整租·武宁小城 1室0厅 北,4800,513,1室0厅1卫
41㎡,朝南,普陀,花溪园 1室1厅 南,4200,507,1室1厅1卫
58㎡,朝南,普陀,梅川二街坊 2室1厅 南,5200,0,2室1厅1卫
44㎡,朝南,普陀,曹杨五村(芙蓉园) 1室1厅 南,6500,810,1室1厅1卫
38㎡,朝南,普陀,梅岭支路85弄 1室1厅 南,4500,628,1室1厅1卫
124㎡,朝南,普陀,金沙嘉年华 3室2厅 南,8000,559,3室2厅2卫
43㎡,朝南,普陀,桃浦七村雪松苑 1室1厅 南,3200,716,1室1厅1卫
47㎡,朝南,普陀,曹家巷小区 2室1厅 南,5200,140,2室1厅1卫
65㎡,朝南,普陀,安居古浪新苑 2室1厅 南,3700,0,2室1厅1卫
45㎡,朝南,普陀,紫腾苑小区 1室1厅 南,3500,663,1室1厅1卫
56㎡,朝南,普陀,清涧三街坊 1室1厅 南,3600,0,1室1厅1卫
46㎡,朝南,普陀,紫腾苑小区 1室1厅 南,3000,663,1室1厅1卫
39㎡,朝南,普陀,曹杨三村(兰岭园) 2室0厅 南,4200,1003,2室0厅1卫
66㎡,朝南,普陀,曹杨五村(南杨园) 2室2厅 南/北,7500,265,2室2厅1卫
85㎡,朝南,普陀,整租·金沙雅苑(三期) 2室2厅 南,8800,593,2室2厅1卫
46㎡,朝南,普陀,清涧七街坊 1室1厅 南,3600,0,1室1厅1卫
45㎡,朝南,普陀,整租·中铁佳苑 2室1厅 南,4900,438,2室1厅1卫
43㎡,朝南,普陀,绿地世纪城(三期) 1室0厅 南,5800,271,1室0厅1卫
32㎡,朝南,普陀,普陀四村 1室0厅 南,4000,243,1室0厅1卫
32㎡,朝南,普陀,中山北路3924弄 1室0厅 南,4300,622,1室0厅1卫
72㎡,朝南,普陀,浦安公寓 2室1厅 南,5200,0,2室1厅1卫
96㎡,朝南,普陀,绿地世纪城(二期) 2室2厅 南,9500,7,2室2厅2卫
42㎡,朝南,普陀,梅六小区 1室1厅 南,3800,1113,1室1厅1卫
109㎡,朝南,普陀,恒力锦沧花园 3室2厅 南,9000,546,3室2厅1卫
118㎡,朝南,普陀,芙蓉花苑 3室2厅 南,12000,11,3室2厅2卫
105㎡,朝南,普陀,中环家园 2室2厅 南/北,7600,756,2室2厅1卫
40㎡,朝南,普陀,甘泉一村 1室1厅 南,4600,752,1室1厅1卫
69㎡,朝东,普陀,光新大楼 2室2厅 东/北,8000,610,2室2厅1卫
67㎡,朝南,普陀,桃浦五村迎春苑 2室1厅 南,4300,318,2室1厅1卫
87㎡,朝南,普陀,开开公寓 2室1厅 南,6000,834,2室1厅1卫
47㎡,朝南,普陀,莲花公寓(普陀) 1室1厅 南,4100,0,1室1厅1卫
52㎡,朝南,普陀,杨家桥小区(普陀) 2室1厅 南,4800,343,2室1厅1卫
42㎡,朝南,普陀,整租·工商大楼 1室1厅 南,6800,306,1室1厅1卫
37㎡,朝南,普陀,长风三村 1室1厅 南,4500,338,1室1厅1卫
55㎡,朝南,普陀,整租·金江家园 1室1厅 南,6000,467,1室1厅2卫
96㎡,朝南,普陀,桃浦五村山茶苑 3室1厅 南,5600,639,3室1厅1卫
162㎡,朝南,普陀,曹杨华庭 7室3厅 复式 南,19800,1118,7室3厅3卫
99㎡,朝南,普陀,星河世纪城 1室1厅 南,2500,787,1室1厅1卫
62㎡,朝南,普陀,品尊国际 1室1厅 南,10000,181,1室1厅1卫
99㎡,朝南,普陀,中远两湾城 3室1厅 南,9800,183,3室1厅1卫
106㎡,朝南,普陀,中环锦园 2室2厅 南/北,7500,0,2室2厅1卫
36㎡,朝南,普陀,长风二村风荷园 1室0厅 南,4600,155,1室0厅1卫
99㎡,朝南,普陀,水岸豪庭 2室2厅 南/北,11000,216,2室2厅1卫
101㎡,朝南,普陀,整租·宝华城市之星 2室2厅 南,17000,923,2室2厅1卫
44㎡,朝南,普陀,梅川一街坊 1室1厅 南,4000,997,1室1厅1卫
58㎡,朝南,普陀,石泉苑 2室1厅 南/北,6000,631,2室1厅1卫
96㎡,朝南,普陀,中远两湾城 2室2厅 南,8800,183,2室2厅1卫
80㎡,朝南,普陀,荣和怡景园 3室1厅 南,6000,1102,3室1厅1卫
37㎡,朝南,普陀,车站新村(普陀) 1室1厅 南,4000,117,1室1厅1卫
104㎡,朝南,普陀,香溢花城(住宅) 2室2厅 南,10000,413,2室2厅1卫
120㎡,朝南,普陀,绿洲湖畔花园 3室2厅 南/北,11000,634,3室2厅2卫
64㎡,朝南,普陀,整租·浅水湾恺悦名城 1室1厅 南,8800,1000,1室1厅1卫
79㎡,朝南,普陀,整租·新湖明珠城 1室2厅 南,8200,339,1室2厅1卫
79㎡,朝南,普陀,曹杨家园 3室1厅 南,6800,611,3室1厅1卫
124㎡,朝南,普陀,星河世纪城 3室2厅 南/北,8700,787,3室2厅2卫
123㎡,朝南,普陀,中远两湾城 2室1厅 南/北,10000,183,2室1厅1卫
61㎡,朝南,普陀,整租·世纪之门 1室2厅 南,7500,814,1室2厅1卫
117㎡,朝南,普陀,整租·苏堤春晓名苑 2室2厅 南,12000,307,2室2厅1卫
96㎡,朝南,普陀,南光大楼 2室2厅 南/北,7500,411,2室2厅1卫
68㎡,朝西南,普陀,整租·乐活居 2室2厅 西南,10800,825,2室2厅1卫
97㎡,朝西南,普陀,嘉富利大厦 2室2厅 西南,7500,552,2室2厅1卫
103㎡,朝东南,普陀,整租·中远两湾城 2室2厅 东南,11000,183,2室2厅2卫
50㎡,朝南,普陀,曹家巷小区 2室1厅 南/北,6500,140,2室1厅1卫
69㎡,朝西南,普陀,整租·乐活居 1室2厅 西南,10500,825,1室2厅1卫
45㎡,朝南,普陀,真建一小区 1室1厅 南,3800,0,1室1厅1卫
92㎡,朝南,普陀,阳光威尼斯AB区 3室1厅 南,6000,0,3室1厅1卫
107㎡,朝南,普陀,宝华城市之星 2室2厅 南,16000,923,2室2厅2卫
106㎡,朝南,普陀,梅岭苑 2室2厅 南,7600,363,2室2厅1卫
133㎡,朝南,普陀,桃浦二村永汇新苑 3室2厅 南,7000,241,3室2厅2卫
65㎡,朝南,普陀,梅川二街坊 2室1厅 南,5400,0,2室1厅1卫
91㎡,朝南,普陀,整租·万里晶品苑 2室1厅 南,6200,613,2室1厅1卫
52㎡,朝南,普陀,开开公寓 1室1厅 南,4500,834,1室1厅1卫
65㎡,朝南,普陀,安居金祁新城 2室1厅 南/北,4700,0,2室1厅1卫
52㎡,朝南,普陀,整租·圣天地酒店式公寓 1室1厅 南,6500,564,1室1厅1卫
100㎡,朝南,普陀,志丹苑 2室2厅 南,8500,1033,2室2厅1卫
94㎡,朝南,普陀,丽和苑 2室2厅 南,6500,893,2室2厅2卫
60㎡,朝西,普陀,真北新村三街坊 2室1厅 西,5000,794,2室1厅1卫
49㎡,朝南,普陀,中山北路3904弄 1室1厅 南,4700,608,1室1厅1卫
94㎡,朝南,普陀,雅戈尔长风8号 2室2厅 南,15000,776,2室2厅1卫
82㎡,朝南,普陀,怒江小区 3室1厅 南,6500,761,3室1厅1卫
150㎡,朝南,普陀,国浩长风汇都 3室2厅 南,22000,495,3室2厅1卫
102㎡,朝南,普陀,秋月枫舍 2室2厅 南,9500,255,2室2厅1卫
40㎡,朝南,普陀,清涧八街坊 1室0厅 南,3200,0,1室0厅1卫
51㎡,朝南,普陀,管弄一二街坊 2室0厅 南,5200,316,2室0厅1卫
46㎡,朝南,普陀,真光九街坊 1室1厅 南,3400,0,1室1厅1卫
36㎡,朝南,普陀,星梅花苑 1室0厅 南,3600,0,1室0厅1卫
60㎡,朝南,普陀,大华清水湾 1室2厅 南,7800,345,1室2厅1卫
82㎡,朝南,普陀,武宁一村 3室2厅 南,8500,809,3室2厅2卫
88㎡,朝南,普陀,真源小区 2室2厅 南,6300,877,2室2厅1卫
58㎡,朝南,普陀,杏园 2室0厅 南,6800,1118,2室0厅1卫
83㎡,朝南,普陀,月亮湾 2室1厅 南,8000,576,2室1厅1卫
100㎡,朝南,普陀,中星海上名庭(公寓) 3室1厅 南,9200,0,3室1厅1卫
64㎡,朝南,普陀,整租·达安春之声 1室1厅 南,6500,436,1室1厅1卫
104㎡,朝南,普陀,宝钢公寓 2室2厅 南,7500,578,2室2厅1卫
120㎡,朝南,普陀,整租·浅水湾恺悦名城 3室2厅 南,15000,1000,3室2厅1卫
99㎡,朝南,普陀,中远两湾城 2室2厅 南,10000,183,2室2厅1卫
169㎡,朝南,长宁,翠庭 3室2厅 南,19500,627,3室2厅2卫
41㎡,朝西,长宁,整租·新时空国际商务广场 1室0厅 西,5500,102,1室0厅1卫
222㎡,朝东南,长宁,华山丽苑 3室2厅 东南,41000,631,3室2厅3卫
62㎡,朝东,长宁,整租·凯欣豪园 1室1厅 东,12500,125,1室1厅1卫
86㎡,朝南,长宁,整租·晶采名人大厦 1室1厅 南,13000,596,1室1厅1卫
165㎡,朝南,长宁,金色贝拉维 3室2厅 南,23500,846,3室2厅2卫
41㎡,朝南,长宁,整租·新时空国际商务广场 1室1厅 南,6200,102,1室1厅1卫
188㎡,朝南,长宁,天山河畔花园 4室2厅 南,25000,214,4室2厅3卫
247㎡,朝南,长宁,整租·路易凯旋宫 3室2厅 南,30000,386,3室2厅2卫
89㎡,朝南,长宁,整租·长宁88金廷 2室2厅 南,13000,319,2室2厅1卫
38㎡,朝南,长宁,整租·中华新村(长宁) 2室1厅 南,7000,609,2室1厅2卫
114㎡,朝南,长宁,西郊紫薇花园 2室2厅 南,23000,719,2室2厅2卫
51㎡,朝南,长宁,绿园十村 1室1厅 南,4500,0,1室1厅1卫
41㎡,朝南,长宁,整租·新时空国际商务广场 1室1厅 南,5500,102,1室1厅1卫
147㎡,朝南,长宁,整租·华敏世纪广场 3室2厅 南,20000,691,3室2厅1卫
91㎡,朝南,长宁,整租·天山华庭 2室2厅 南,12800,158,2室2厅1卫
163㎡,朝南,长宁,仁恒河滨花园 3室2厅 南,23000,688,3室2厅2卫
80㎡,朝南,长宁,绿园五村 2室1厅 南,5700,0,2室1厅1卫
139㎡,朝南,长宁,整租·海富公寓 2室2厅 南,13000,899,2室2厅2卫
280㎡,朝东南,长宁,整租·兰庭 4室2厅 东南,55000,717,4室2厅3卫
79㎡,朝南,长宁,虹桥馨苑 1室2厅 南,9200,912,1室2厅1卫
154㎡,朝南,长宁,天山河畔花园 3室2厅 南/北,17900,214,3室2厅2卫
123㎡,朝南,长宁,整租·新华御庭 2室2厅 南/北,17000,993,2室2厅2卫
137㎡,朝南,长宁,整租·丁香公寓 3室2厅 南,20000,1034,3室2厅2卫
55㎡,朝南,长宁,整租·延安西路1236弄 2室1厅 南,7600,0,2室1厅1卫
69㎡,朝南,长宁,虹桥华庭 1室2厅 南,16000,569,1室2厅1卫
118㎡,朝南,长宁,整租·天山路1890弄 3室2厅 南,13800,412,3室2厅1卫
107㎡,朝南,长宁,整租·天山怡景苑 2室2厅 南,14000,375,2室2厅1卫
116㎡,朝南,长宁,长发虹桥公寓 2室2厅 南,20000,338,2室2厅2卫
41㎡,朝南,长宁,整租·新时空国际商务广场 1室1厅 南,6900,102,1室1厅1卫
176㎡,朝南,长宁,雍景园 5室2厅 南,17000,900,5室2厅3卫
215㎡,朝东南,长宁,整租·华山夏都苑 3室2厅 东南,38000,750,3室2厅2卫
153㎡,朝南,长宁,整租·嘉里华庭 3室2厅 南,23000,920,3室2厅2卫
69㎡,朝南,长宁,整租·绿地海怡公寓 2室1厅 南,10000,0,2室1厅1卫
150㎡,朝南,长宁,金色贝拉维 3室2厅 南,25000,846,3室2厅2卫
60㎡,朝南,长宁,绿园十村 2室1厅 南,5200,0,2室1厅1卫
100㎡,朝东北,长宁,整租·凯欣豪园 2室1厅 东北,17000,125,2室1厅2卫
89㎡,朝南,长宁,整租·天山星城 3室1厅 南/北,15000,110,3室1厅1卫
48㎡,朝东南,长宁,古北大楼 2室1厅 东南/南,8400,602,2室1厅1卫
41㎡,朝南,长宁,整租·昭化东路200弄 1室1厅 南,7000,870,1室1厅1卫
71㎡,朝南,长宁,整租·御翠豪庭 1室2厅 南,15000,575,1室2厅1卫
37㎡,朝南,长宁,清宁小区 1室1厅 南,4700,1066,1室1厅1卫
568㎡,朝南,长宁,整租·大境别墅 11室3厅 南,180000,0,11室3厅4卫
35㎡,朝南,长宁,整租·益健小区 1室0厅 南,4800,1057,1室0厅1卫
140㎡,朝南,长宁,整租·兆丰嘉园 3室2厅 南/北,18000,92,3室2厅1卫
45㎡,朝南,长宁,整租·又一村(长宁) 1室1厅 南,5400,585,1室1厅1卫
110㎡,朝南,长宁,虹德苑 3室2厅 南,11500,522,3室2厅1卫
102㎡,朝南,长宁,整租·东方金门花园 2室2厅 南,13000,994,2室2厅1卫
92㎡,朝南,长宁,天山星城 2室2厅 南/北,12800,110,2室2厅1卫
149㎡,朝南,长宁,金色贝拉维 3室2厅 南,26000,846,3室2厅2卫
203㎡,朝南,长宁,君悦花园 4室2厅 南,23000,551,4室2厅2卫
135㎡,朝南,长宁,上海花城 3室2厅 南,13000,1040,3室2厅2卫
111㎡,朝南,长宁,整租·华敏世纪广场 2室2厅 南/北,14000,691,2室2厅1卫
100㎡,朝南,长宁,整租·长宁88金廷 2室2厅 南,16000,319,2室2厅1卫
101㎡,朝南,长宁,整租·利星国际广场 2室2厅 南,12000,1051,2室2厅1卫
55㎡,朝南,长宁,整租·天山华庭 1室1厅 南,11000,158,1室1厅1卫
124㎡,朝南,长宁,郁庭峰 3室2厅 南,10000,0,3室2厅2卫
71㎡,朝南,长宁,舒兴小区 2室1厅 南,5200,700,2室1厅1卫
107㎡,朝南,长宁,虹林新苑 2室2厅 南,11000,0,2室2厅1卫
160㎡,朝东南,长宁,整租·朗诗虹桥绿郡(公寓) 3室2厅 东南,30000,611,3室2厅2卫
136㎡,朝南,长宁,新天地河滨花园 3室2厅 南/北,17000,857,3室2厅2卫
157㎡,朝南,长宁,整租·里昂花园 3室2厅 南,14000,869,3室2厅2卫
44㎡,朝南,长宁,整租·凯旋路10弄 1室1厅 南,5800,655,1室1厅1卫
229㎡,朝南,长宁,整租·御翠豪庭 4室2厅 南,42000,575,4室2厅3卫
117㎡,朝南,长宁,虹桥怡景苑 2室2厅 南,8800,0,2室2厅1卫
71㎡,朝南,长宁,整租·御翠豪庭 1室2厅 南,18500,575,1室2厅1卫
88㎡,朝南,长宁,整租·天山怡景苑 2室2厅 南,12800,375,2室2厅1卫
212㎡,朝南,长宁,整租·帝豪苑 5室2厅 南,22000,1059,5室2厅2卫
288㎡,朝南,长宁,整租·强生古北花园 4室3厅 错层 南,38000,956,4室3厅3卫
66㎡,朝南,长宁,满庭芳花园(公寓) 1室1厅 南,7000,0,1室1厅1卫
131㎡,朝南,长宁,美丽华花园(公寓) 3室2厅 南,18000,179,3室2厅2卫
151㎡,朝南,长宁,整租·新华世纪园 3室2厅 南/北,19000,569,3室2厅2卫
36㎡,朝南,长宁,番禺路222弄 1室1厅 南,4500,882,1室1厅1卫
72㎡,朝东南,长宁,整租·利星国际广场 1室2厅 东南,9000,1051,1室2厅1卫
